20359	2
2036	2
2037	3
20371	6
20377	3
20379	3
2038	1
20385	1
204	12
2042	6
20423	3
2043	7
20431	21
2044	3
20449	10
2045	1
20457	22
20469	1
20473	3
20479	3
2048	5
2049	1
205	249
2050	8
20507	212
20509	12
2051	2
20517	9
2053	2
20533	4
20539	1
2054	3
20541	46
20543	11
20545	1
2055	1
20555	22
2056	4
2057	4
2058	2
20583	286
20589	2
2059	1
206	6
2060	8
2061	1
2062	1
2063	2
2064	1
20649	1
2065	1
20651	3
20655	6
2066	2
2067	1
20671	4
20673	6
2068	2
20689	44
2069	2
207	29
20709	25
2071	5
2072	1
2074	1
20745	4
20757	6
2076	4
20767	10
20785	226
20787	184
2079	1
20799	1
208	19
2080	1
20801	6
2081	1
20811	6
20815	1
2082	2
2083	1
20835	1
20843	1
20847	16
20849	1
20853	59
2087	1
20871	1
2088	2
20889	4
2089	7
20899	126
209	24
2090	1
20903	16
20907	1
20909	1
2091	1
20919	3
2092	2
20931	17
20939	1
2095	1
20951	1
20959	1
2096	3
20961	1
20965	2
2097	2
20971	4
20973	19
20977	3
2098	3
21	548
210	36
2101	1
2102	3
21027	3
2103	4
21033	25
21039	11
2104	65
2105	8
21059	1
2106	6
21067	7
21069	4
2107	4
21085	36
2109	1
21097	2
211	3
21105	60
21107	1
2112	23
2113	3
2116	4
21167	14
21177	26
21179	2
21185	33
21189	5
21195	2
212	15
21201	2
2123	3
2124	2
21241	3
2126	1
21267	6
21273	40
2128	3
2129	72
213	1
2130	24
21305	1
2131	4
2132	5
21325	5
21327	75
21329	10
21335	2
21339	42
2134	5
21349	2
2135	4
21353	31
2136	11
21363	5
2137	2
2138	4
2139	1
21393	1
21395	2
2140	2
21405	82
21407	10
2141	6
21415	3
21419	5
2142	4
21427	2
2143	2
21431	95
21435	9
21437	16
21439	8
2144	17
2145	2
2146	2
21469	12
2147	10
21473	6
2148	22
21495	1
21497	2
215	1
2150	11
21507	64
21511	57
21513	1
2152	8
21521	7
2154	30
21541	2
2155	5
21557	57
2156	20
21561	37
21563	42
21569	6
2157	1
21573	8
2158	21
21587	1
2159	29
21597	4
21603	108
2161	9
2163	5
21635	2
21639	32
2164	48
21647	56
21649	3
21653	4
21659	14
2166	7
21663	4
21667	4
2167	406
21677	14
21681	29
2169	11
217	3
2170	2
2171	5
2172	1
21729	1
21743	28
2175	8
21751	5
21755	3
2176	2
21771	3
21773	4
21797	1
218	19
2180	1
21809	12
2182	7
21821	5
21829	6
2183	8
21835	5
21843	60
21845	23
2185	2
21855	26
21863	31
21867	1
2187	1
21877	87
2188	2
21881	250
2189	1
21899	1
219	7
2190	1
21925	4
21939	26
2194	13
2196	5
2198	2
21995	159
22	44
220	1
2200	3
2201	5
22039	3
2204	7
22043	82
2205	1
22057	2
22069	6
2207	1
2209	2
22097	2
22099	2
221	10
22101	57
2211	7
22117	4
22119	4
22123	16
22125	5
2213	7
22135	168
2214	5
22145	39
22147	125
2215	3
22157	3
22159	1
2216	45
22161	4
22165	1
22167	1
22169	7
22173	3
22177	4
22179	14
2218	3
22181	1
22189	12
2219	3
22199	601
222	7
2220	7
22205	1
2221	2
22215	1
2222	3
22225	5
2224	3
2225	15
22265	44
2227	1
22273	58
2228	1
2229	3
22295	1
22297	137
223	74
2230	1
2231	2
22319	391
2232	4
22335	2
22345	2
22347	1
2235	10
22359	11
2236	144
22377	9
2238	8
22419	1
22429	22
22433	12
2245	3
2246	81
2248	11
2249	4
225	47
2250	2
22507	10
2251	341
2252	4
2253	3
22535	342
22537	9
2254	3
22547	33
2255	6
2257	2
2258	1
22583	3
2259	1
226	555
2260	1
2261	4
2262	7
2263	17
2264	1
22655	2
2266	2
22661	3
22663	30
2267	3
22673	2
22677	5
22687	53
22689	1
2269	4
22693	3
227	329
22729	175
2273	12
22733	1
22745	1
2275	1
22759	1
22763	2
2277	3
22777	8
2278	1
22785	1
22789	180
2279	5
228	75
22817	5
2282	2
2283	2
22831	1
22835	53
22839	20
22859	2
22865	26
2287	4
22877	31
2288	1
229	12
2290	6
2291	7
2292	2
2294	2
22961	19
2298	1
23	5
230	15
23033	5
23037	13
23047	1
23051	1
23057	8
23059	3
23061	1
23063	5
23067	2
23079	103
2308	1
23083	2
23089	1
2309	2
231	4
23101	2
2312	4
23121	8
2313	4
23133	9
23135	6
2315	2
23151	14
2317	3
2318	3
23189	5
23199	34
232	79
23201	6
23209	13
2321	12
23213	4
2322	3
23225	11
23233	60
2324	3
23249	1
2325	1
23251	38
23259	25
23269	14
23273	926
23277	98
23279	19
2328	1
23281	112
23283	365
23285	3
23289	191
2329	2
23293	6
233	5
2330	2
23301	2
23309	50
2331	2
23311	23
23317	13
23319	3
2332	11
23321	46
23325	7
23327	34
2333	3
23333	37
23341	3
2335	1
2336	2
23369	2
23375	1
2338	1
23383	3
23385	2
234	5
2341	8
23421	26
23423	8
23427	3
23433	2
23439	2
23441	2
23447	4
23459	1
2346	8
23479	1
2348	2
2349	17
235	74
2351	13
23519	3
2352	1
2353	1
23539	2
2354	15
2355	6
23551	2
2356	15
2357	3
23579	3
23587	13
2359	3
236	3
23605	15
2361	1
23619	4
2362	1
23623	23
2363	4
2364	2
23665	2
2367	8
23673	104
2369	10
23699	1
237	145
2370	1
23701	2
2371	2
23719	1
2372	5
23725	4
2373	1
23737	1
2374	2
2375	1
23755	211
23759	2
23775	7
23777	2
23787	12
2379	2
238	15
2380	1
23825	1
2383	5
23831	1
23835	1
23837	1
2384	2
23847	156
2385	7
2386	2
23877	4
2388	2
2389	5
239	108
2390	10
23903	1
2391	6
23931	1
2394	2
23945	11
2396	1
2397	5
2398	1
23985	1
23987	14
23989	1
24	67
240	46
2400	2
24011	10
2402	20
24021	1
24029	1
2403	48
24031	17
24037	20
2404	39
2406	3
2407	1
24071	1
24075	25
2409	8
24093	1
241	28
2410	2
2411	4
2412	2
2413	3
24133	27
24135	15
2414	2
24151	4
2417	3
24171	1
24175	7
2418	97
242	17
24211	14
2422	2
24227	3
2423	3
24231	33
2424	3
24261	2
2427	2
24271	1
24273	1
24277	10
2428	1
243	41
2431	2
24317	1
2432	9
24327	3
2433	3
2434	2
24347	5
2435	1
24357	3
2436	1
24365	3
2437	1
24377	1
2438	4
2439	1
244	3
2440	1
24405	55
2441	2
24415	43
2442	2
2443	1
24439	116
2445	2
24451	2
24453	1
24455	34
24459	3
2446	3
24469	3
2447	2
24471	1
24475	2
2449	2
245	154
2450	6
2451	9
2452	6
24531	6
2454	8
24543	7
2455	1
2456	2
2457	2
2458	1
24591	1
246	11
2460	6
2461	10
2462	3
24625	11
24627	4
24629	22
2463	1
24641	9
2465	1
24655	32
2468	6
24687	5
24695	2
24699	7
247	11
24701	15
24703	50
24705	37
2471	7
24713	1
2472	22
24727	1
2473	4
2474	2
2475	4
24751	3
2476	699
24765	139
24781	7
2479	3
248	29
24817	1
24821	2
2483	2
24833	208
24835	4
24847	1
24849	1
24851	1
24855	11
2486	1
24873	21
2488	5
24893	19
249	130
2490	4
24909	6
24911	1
24913	1
24919	3
24921	9
24935	1
2494	21
24967	1
2497	4
2498	2
24987	2
2499	2
24991	5
24997	27
25	30
250	12
2500	7
2501	4
25011	2
25013	233
25015	7
25049	1
2505	2
25055	3
2507	1
2508	12
25099	28
251	31
2510	2
2512	1
2513	2
2514	3
25143	4
2515	1
25157	100
25159	63
2516	5
25161	7
25173	1
25183	104
252	13
2520	2
2522	1
2523	2
2524	4
25241	6
2525	2
25271	3
2528	2
25283	46
2529	1
253	8
2530	2
25303	6
2531	2
25313	2
2532	2
2533	3
25341	1
25345	12
25363	2
25365	1
2538	2
25389	37
2539	4
25397	130
254	1
2541	2
25429	25
25431	2
25439	1
2544	3
25457	2
2546	2
25461	1
2547	10
2548	1
2549	3
255	2
25517	15
25519	65
2552	1
2553	2
25537	60
2554	1
25567	4
2557	1
2559	11
256	69
2560	3
2561	2
2562	17
2563	5
2564	3
25647	1
25649	13
25667	3
25681	15
25687	42
25689	2
2569	2
257	28
2570	1
2571	1
25729	3
25731	66
25755	1
2577	2
25777	168
25781	21
2579	1
258	7
2580	3
25801	2
25805	5
2581	73
2582	10
2583	2
25835	108
25839	21
2584	4
2585	2
25857	2
25859	15
2586	3
25861	1
25867	24
25875	1
25877	1
25879	19
2589	2
2590	4
25907	16
2591	2
2592	8
25923	1
2593	73
25939	9
2594	7
2595	7
2596	44
2597	1
25971	1
2598	2
25991	1
26	84
260	4
26011	1
2602	12
26023	5
2603	8
2604	3
2605	47
26055	77
26057	4
26059	1
2606	3
2607	2
2608	13
26085	6
2609	2
2611	4
26123	8
2615	3
26165	38
2617	4
2618	2
2619	3
262	5
2621	3
26213	10
2622	3
2623	6
2624	1
26243	147
263	126
26349	39
26351	62
26359	1
26395	2
264	11
26441	32
26443	19
26449	2
26453	6
265	9
266	5
2665	1
267	56
268	95
2680	2
2683	7
2684	3
2685	24
2686	2
2688	1
2689	3
269	420
2690	3
2693	1
2694	4
2695	2
2696	2
2697	2
2698	2
27	45
270	77
2703	3
2704	2
2705	1
2709	1
271	4
2714	1
2715	3
2716	1
2717	1
2718	2
2719	3
272	46
2721	1
2722	3
2723	1
2724	6
2726	5
2727	2
273	8
2730	11
2732	1
2733	1
2734	3
27363	2
27387	48
274	11
2740	1
27411	6
27417	5
27419	1
2743	3
2744	5
